doc_id,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9
110,0.100000000145,0.099999999866,0.099999999945,0.099999999829,0.099999999894,0.099999999934,0.100000000045,0.100000000302,0.099999999837,0.100000000202
111,0.100000000057,0.099999999947,0.099999999978,0.099999999933,0.099999999958,0.099999999974,0.100000000018,0.100000000120,0.099999999936,0.100000000080
112,0.100000000162,0.099999999850,0.099999999939,0.099999999809,0.099999999881,0.099999999926,0.100000000050,0.100000000339,0.099999999818,0.100000000226
113,0.100000000177,0.099999999837,0.099999999934,0.099999999792,0.099999999871,0.099999999919,0.100000000055,0.100000000369,0.099999999801,0.100000000246
114,0.099999999781,0.100000000202,0.100000000082,0.100000000258,0.100000000160,0.100000000100,0.099999999932,0.099999999544,0.100000000246,0.099999999696
115,0.099999999890,0.100000000101,0.100000000041,0.100000000130,0.100000000080,0.100000000050,0.099999999966,0.099999999770,0.100000000124,0.099999999847
116,0.099999999796,0.100000000188,0.100000000077,0.100000000241,0.100000000149,0.100000000093,0.099999999936,0.099999999574,0.100000000230,0.099999999716
117,0.099999999758,0.100000000223,0.100000000091,0.100000000286,0.100000000177,0.100000000111,0.099999999925,0.099999999495,0.100000000272,0.099999999663
118,0.099999999901,0.100000000091,0.100000000037,0.100000000116,0.100000000072,0.100000000045,0.099999999970,0.099999999795,0.100000000111,0.099999999863
119,0.099999999814,0.100000000171,0.100000000070,0.100000000219,0.100000000136,0.100000000085,0.099999999942,0.099999999613,0.100000000209,0.099999999742
